X,Y,OBJECTID,ADDRESS_ID,STATUS,FULLADDRESS,XCOORD,YCOORD,WARD_2012,WARD_2022,WARD_CHANGE
-76.982433054,38.88232824,1517,12548,ACTIVE,515 16TH STREET SE,401524.4,134942.88,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983449579,38.88237271,1518,13118,ACTIVE,512 15TH STREET SE,401436.2,134947.8,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982428079,38.882406792,1519,13283,ACTIVE,511 16TH STREET SE,401524.83,134951.6,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9809989829999,38.882657722,1520,14663,ACTIVE,503 17TH STREET SE,401648.82,134979.48,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-77.015930316,38.906130208,1521,310956,ACTIVE,1213 4TH STREET NW,398618.46,137585.06,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0216313609999,38.9068190610001,1522,278931,ACTIVE,1209 7TH STREET NW,398123.99,137661.63,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.022187822,38.9136724140001,1523,279361,ACTIVE,1734 7TH STREET NW,398075.91,138422.42,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0216740229999,38.9136578270001,1524,279353,ACTIVE,1727 7TH STREET NW,398120.47,138420.79,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0266600419999,38.9128462260001,1525,279293,ACTIVE,1701 11TH STREET NW,397688.02,138330.81,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020719792,38.914935293,1526,279421,ACTIVE,1827 WILTBERGER STREET NW,398203.26,138562.58,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.020305164,38.9153877640001,1527,279849,ACTIVE,606 FLORIDA AVENUE NW,398239.23,138612.8,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0211502179999,38.9043990550001,1528,278812,ACTIVE,1100 MCCOLLOUGH COURT NW,398165.66,137392.98,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.021725149,38.9051049350001,1529,278863,ACTIVE,1117 7TH STREET NW,398115.81,137471.35,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.022541813,38.91187167,1530,279895,ACTIVE,708 RHODE ISLAND AVENUE NW,398045.16,138222.53,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019599435,38.9076467460001,1531,279038,ACTIVE,1311 6TH STREET NW,398300.25,137753.47,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019660286,38.9079776130001,1532,279071,ACTIVE,1327 6TH STREET NW,398294.98,137790.2,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.018334421,38.9062829970001,1533,279795,ACTIVE,468 RIDGE STREET NW,398409.94,137602.06,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0172189469999,38.9104861920001,1534,279734,ACTIVE,401 FRANKLIN STREET NW,398506.78,138068.63,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.0170866569999,38.910313161,1535,279747,ACTIVE,404 FRANKLIN STREET NW,398518.25,138049.42,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019210608,38.9087283530001,1536,279805,ACTIVE,501 O STREET NW,398334,137873.53,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.019686688,38.9113169120001,1537,279825,ACTIVE,523 Q STREET NW,398292.77,138160.89,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.01637102,38.906889461,1538,309173,ACTIVE,1234 4TH STREET NW,398580.25,137669.35,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-76.9932394269999,38.8751966090001,1539,306783,ACTIVE,914 CHARLES MORRIS COURT SE,400586.84,134151.09,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001035341,38.8772945850001,1540,308390,ACTIVE,353 L STREET SE,399910.36,134383.96,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.999246278,38.8768039,1541,294508,ACTIVE,1150 5TH STREET SE,400065.6,134329.49,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.008216217,38.871804852,1542,298741,RETIRE,39 P STREET SE,399287.21,133774.59,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.006500418,38.873849417,1543,301419,RETIRE,1329 1ST STREET SE,399436.12,134001.54,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.9934277099999,38.8766990400001,1544,289043,ACTIVE,900 M STREET SE,400570.49,134317.87,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.9983820479999,38.87733845,1545,289646,ACTIVE,555 L STREET SE,400140.59,134388.83,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0018549649999,38.877271153,1546,285833,ACTIVE,1104 3RD STREET SE,399839.24,134381.36,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0003672729999,38.879098701,1547,288070,ACTIVE,401 I STREET SE,399968.33,134584.23,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000341226,38.8789209650001,1548,289439,ACTIVE,912 4TH STREET SE,399970.59,134564.5,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0036891139999,38.877690811,1549,289624,RETIRE,156 L STREET SE,399680.09,134427.95,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.006992152,38.8762634600001,1550,306664,ACTIVE,55 M STREET SE,399393.47,134269.52,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.979209065,38.883535825,1551,26243,ACTIVE,415 18TH STREET SE,401804.1,135076.99,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9793070269999,38.883153887,1552,56746,ACTIVE,1736 POTOMAC AVENUE SE,401795.61,135034.59,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979420566,38.8831085050001,1553,56872,ACTIVE,1732 POTOMAC AVENUE SE,401785.76,135029.55,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9795353709999,38.88307078,1554,56977,ACTIVE,1728 POTOMAC AVENUE SE,401775.8,135025.36,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9803395,38.883913202,1555,57613,ACTIVE,1709 D STREET SE,401706.01,135118.86,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980453026,38.883919527,1556,57702,ACTIVE,1705 D STREET SE,401696.16,135119.56,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980396779,38.883925914,1557,57773,ACTIVE,1707 D STREET SE,401701.04,135120.27,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983411688,38.883243905,1558,23127,ACTIVE,434 15TH STREET SE,401439.47,135044.51,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9834294079999,38.8833717370001,1559,24229,ACTIVE,428 15TH STREET SE,401437.93,135058.7,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982006382,38.8837147460001,1560,27076,ACTIVE,408 16TH STREET SE,401561.39,135096.8,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981998351,38.8826560790001,1561,60434,ACTIVE,1603 E STREET SE,401562.11,134979.28,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98205554,38.883022549,1562,60535,ACTIVE,1600 E STREET SE,401557.14,135019.96,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982896296,38.8826480160001,1563,61542,ACTIVE,1521 E STREET SE,401484.2,134978.37,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983014574,38.8830176480001,1564,61726,ACTIVE,1516 E STREET SE,401473.93,135019.4,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978664018,38.8839342580001,1565,55909,ACTIVE,1807 D STREET SE,401851.38,135121.23,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9787397859999,38.8833957510001,1566,56007,ACTIVE,1802 POTOMAC AVENUE SE,401844.82,135061.45,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977672925,38.883220248,1567,55615,ACTIVE,1817 POTOMAC AVENUE SE,401937.39,135041.99,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978239862,38.8836008700001,1568,55328,ACTIVE,1822 POTOMAC AVENUE SE,401888.19,135084.23,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9831263689999,38.8830265820001,1569,61979,ACTIVE,1512 E STREET SE,401464.23,135020.39,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9830948109999,38.8839048950001,1570,62035,ACTIVE,1513 D STREET SE,401466.95,135117.89,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9830266549999,38.8816507170001,1571,62503,ACTIVE,1504 POTOMAC AVENUE SE,401472.91,134867.66,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981146919,38.88241407,1572,58870,ACTIVE,1632 POTOMAC AVENUE SE,401635.99,134952.43,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981626771,38.882211367,1573,59857,ACTIVE,1614 POTOMAC AVENUE SE,401594.36,134929.92,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978665545,38.8981032610001,1574,286420,ACTIVE,1718 GALES STREET NE,401850.88,136694.1,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978558688,38.8980789190001,1575,286443,ACTIVE,1726 GALES STREET NE,401860.15,136691.4,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982019285,38.8970021920001,1576,288544,ACTIVE,519 16TH STREET NE,401559.98,136571.81,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982075379,38.89718399,1577,288627,ACTIVE,535 16TH STREET NE,401555.11,136591.99,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981511444,38.8918393270001,1578,59528,ACTIVE,1621 CONSTITUTION AVENUE NE,401604.15,135998.7,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9816532839999,38.890711681,1579,59781,ACTIVE,1613 A STREET NE,401591.87,135873.52,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981860065,38.890742161,1580,60148,ACTIVE,1607 A STREET NE,401573.93,135876.9,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982012869,38.891817695,1581,69072,ACTIVE,129 16TH STREET NE,401560.65,135996.29,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9820016739999,38.890042683,1582,60536,ACTIVE,1600 EAST CAPITOL STREET NE,401561.66,135799.25,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982564252,38.891126926,1583,61083,ACTIVE,1532 A STREET NE,401512.83,135919.6,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982390061,38.8907476470001,1584,61114,ACTIVE,1533 A STREET NE,401527.95,135877.5,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982759922,38.891830869,1585,61264,ACTIVE,1525 CONSTITUTION AVENUE NE,401495.84,135997.74,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9831772489999,38.891114224,1586,61975,ACTIVE,1512 A STREET NE,401459.65,135918.18,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9832958009999,38.8918540990001,1587,62388,ACTIVE,1507 CONSTITUTION AVENUE NE,401449.35,136000.31,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982424062,38.8916948830001,1588,68998,ACTIVE,128 16TH STREET NE,401524.98,135982.65,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9819113459999,38.898976449,1589,288888,ACTIVE,710 16TH STREET NE,401569.3,136790.97,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9833635109999,38.8995631990001,1590,295834,ACTIVE,1503 BENNING ROAD NE,401443.32,136856.08,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9823599599999,38.8996745750001,1591,295839,ACTIVE,1513 BENNING ROAD NE,401530.37,136868.46,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982661702,38.899464365,1592,295840,ACTIVE,1515 BENNING ROAD NE,401504.2,136845.12,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981832192,38.89926038,1593,303725,ACTIVE,720 16TH STREET NE,401576.16,136822.49,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9820174929999,38.898625409,1594,249,ACTIVE,700 16TH STREET NE,401560.1,136752,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981792102,38.898245312,1595,1523,ACTIVE,649 16TH STREET NE,401579.66,136709.81,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979983725,38.8978127940001,1596,3244,ACTIVE,624 17TH STREET NE,401736.54,136661.83,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980294284,38.8973989130001,1597,4642,ACTIVE,612 17TH STREET NE,401709.61,136615.88,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983401037,38.8928624210001,1598,286275,ACTIVE,1500 NORTH CAROLINA AVENUE NE,401440.2,136112.24,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982013385,38.890225555,1599,449,ACTIVE,7 16TH STREET NE,401560.64,135819.55,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979863575,38.8962858560001,1600,57003,ACTIVE,1722 E STREET NE,401747,136492.33,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978815278,38.8981501320001,1601,57669,ACTIVE,1710 GALES STREET NE,401837.89,136699.3,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979178506,38.8982059590001,1602,57903,ACTIVE,1704 GALES STREET NE,401806.38,136705.49,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979405132,38.898247257,1603,57996,ACTIVE,1700 GALES STREET NE,401786.72,136710.07,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9800343319999,38.8978153250001,1604,58123,ACTIVE,1694 KRAMER STREET NE,401732.15,136662.11,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9825589279999,38.8987644900001,1605,61832,ACTIVE,1518 GALES STREET NE,401513.13,136767.43,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982694722,38.8987883830001,1606,61856,ACTIVE,1514 GALES STREET NE,401501.35,136770.08,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9827766829999,38.8987978540001,1607,61986,ACTIVE,1512 GALES STREET NE,401494.24,136771.13,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982831205,38.8988235360001,1608,62113,ACTIVE,1510 GALES STREET NE,401489.51,136773.98,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982911094,38.898820394,1609,62218,ACTIVE,1508 GALES STREET NE,401482.58,136773.63,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9804712169999,38.897888998,1610,58240,ACTIVE,1674 KRAMER STREET NE,401694.25,136670.28,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9804345599999,38.8978800730001,1611,58262,ACTIVE,1676 KRAMER STREET NE,401697.43,136669.29,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980749917,38.8971926070001,1612,58438,ACTIVE,1653 ROSEDALE STREET NE,401670.09,136592.97,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980420199,38.898123297,1613,58551,ACTIVE,1647 GALES STREET NE,401698.67,136696.29,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98105584,38.896848898,1614,58809,ACTIVE,1638 F STREET NE,401643.56,136554.81,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981287661,38.897290255,1615,58907,ACTIVE,1633 ROSEDALE STREET NE,401623.44,136603.8,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980752303,38.898177312,1616,58954,ACTIVE,1635 GALES STREET NE,401669.86,136702.28,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980551979,38.8993346730001,1617,59111,ACTIVE,1627 BENNING ROAD NE,401687.21,136830.76,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979193801,38.8955659700001,1618,24320,ACTIVE,426 18TH STREET NE,401805.12,136412.43,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977810959,38.895955778,1619,54822,ACTIVE,1839 E STREET NE,401925.07,136455.73,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977922083,38.8959586820001,1620,54970,ACTIVE,1835 E STREET NE,401915.43,136456.05,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9787079769999,38.8949813290001,1621,56044,ACTIVE,1804 D STREET NE,401847.28,136347.54,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9820473469999,38.893598925,1622,60532,ACTIVE,1600 C STREET NE,401557.62,136194.02,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981018444,38.892688467,1623,50186,ACTIVE,222 17TH STREET NE,401646.9,136092.97,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9814811639999,38.8930330210001,1624,58507,ACTIVE,1645 C STREET NE,401606.75,136131.21,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9819975089999,38.892845548,1625,60380,ACTIVE,1601 NORTH CAROLINA AVENUE NE,401561.96,136110.39,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982468431,38.8926731990001,1626,60710,ACTIVE,1547 NORTH CAROLINA AVENUE NE,401521.11,136091.25,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982593155,38.892193612,1627,61022,ACTIVE,1538 CONSTITUTION AVENUE NE,401510.3,136038.01,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982008204,38.8906594870001,1628,40806,ACTIVE,31 16TH STREET NE,401561.08,135867.72,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981099188,38.890740329,1629,58884,ACTIVE,1633 A STREET NE,401639.94,135876.71,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981385299,38.891113412,1630,59202,ACTIVE,1624 A STREET NE,401615.11,135918.12,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981445696,38.8911262130001,1631,59469,ACTIVE,1620 A STREET NE,401609.87,135919.54,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982374912,38.8984160190001,1632,61358,ACTIVE,1527 GALES STREET NE,401529.1,136728.75,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982719463,38.8984914710001,1633,61787,ACTIVE,1517 GALES STREET NE,401499.21,136737.12,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983213985,38.898608832,1634,62448,ACTIVE,1503 GALES STREET NE,401456.31,136750.14,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983416285,38.896196871,1635,20933,ACTIVE,447 15TH STREET NE,401438.81,136482.39,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.976849234,38.8987422390001,1636,55096,ACTIVE,1831 BENNING ROAD NE,402008.42,136765.07,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977331598,38.8975507970001,1637,55344,ACTIVE,1823 GALES STREET NE,401966.61,136632.8,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977726101,38.8971100040001,1638,55949,ACTIVE,1808 ROSEDALE STREET NE,401932.4,136583.86,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.97895543,38.8962872270001,1639,56328,ACTIVE,1756 E STREET NE,401825.78,136492.5,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9788421169999,38.8962789190001,1640,56362,ACTIVE,1760 E STREET NE,401835.61,136491.58,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9786768119999,38.8962749250001,1641,56401,ACTIVE,1766 E STREET NE,401849.95,136491.14,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.97923751,38.8962900700001,1642,56465,ACTIVE,1746 E STREET NE,401801.31,136492.81,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9834109019999,38.8935684080001,1643,41300,ACTIVE,305 15TH STREET NE,401439.33,136190.61,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982858732,38.8946087950001,1644,61539,ACTIVE,1521 D STREET NE,401487.21,136306.11,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9829795379999,38.8946085430001,1645,61780,ACTIVE,1517 D STREET NE,401476.73,136306.08,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983339652,38.8946085050001,1646,62300,ACTIVE,1505 D STREET NE,401445.49,136306.07,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983183141,38.8930119290001,1647,61747,ACTIVE,1516 NORTH CAROLINA AVENUE NE,401459.1,136128.84,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9810168819999,38.8942270960001,1648,37444,ACTIVE,326 17TH STREET NE,401647,136263.77,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9809640999999,38.894612196,1649,58785,ACTIVE,1637 D STREET NE,401651.57,136306.52,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981727587,38.8935865340001,1650,60081,ACTIVE,1610 C STREET NE,401585.36,136192.65,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981790179,38.893586364,1651,60193,ACTIVE,1608 C STREET NE,401579.93,136192.63,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9792331039999,38.895982614,1652,56407,ACTIVE,1767 E STREET NE,401801.7,136458.68,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979324071,38.895930111,1653,56620,ACTIVE,1741 E STREET NE,401793.81,136452.85,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979629363,38.8949741070001,1654,56805,ACTIVE,1730 D STREET NE,401767.35,136346.72,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979816682,38.894977022,1655,57066,ACTIVE,1724 D STREET NE,401751.1,136347.04,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980531931,38.8959153650001,1656,57808,ACTIVE,1701 E STREET NE,401689.03,136451.19,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9787698119999,38.894430749,1657,35522,ACTIVE,337 18TH STREET NE,401841.93,136286.42,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9801054929999,38.894382609,1658,35661,ACTIVE,336 17TH PLACE NE,401726.06,136281.05,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979640049,38.8942864100001,1659,35735,ACTIVE,335 17TH PLACE NE,401766.44,136270.38,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980104381,38.894237935,1660,37091,ACTIVE,330 17TH PLACE NE,401726.16,136264.99,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9787810509999,38.8942389630001,1661,37221,ACTIVE,329 18TH STREET NE,401840.96,136265.13,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979214719,38.8941953500001,1662,37380,ACTIVE,328 18TH STREET NE,401803.34,136260.28,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9801004879999,38.894142716,1663,37443,ACTIVE,326 17TH PLACE NE,401726.5,136254.42,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980513381,38.8941905300001,1664,37527,ACTIVE,327 17TH STREET NE,401690.68,136259.72,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9774720519999,38.894120168,1665,37646,ACTIVE,324 19TH STREET NE,401954.52,136251.97,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979211982,38.894094726,1666,37875,ACTIVE,324 18TH STREET NE,401803.58,136249.11,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9796605609999,38.8939033780001,1667,39061,ACTIVE,319 17TH PLACE NE,401764.67,136227.86,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977907129,38.8939954850001,1668,39064,ACTIVE,319 18TH PLACE NE,401916.78,136238.12,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977466707,38.8938901830001,1669,39686,ACTIVE,314 19TH STREET NE,401954.99,136226.44,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9788294269999,38.89359154,1670,56137,ACTIVE,1800 C STREET NE,401836.78,136193.26,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979364286,38.8935956,1671,56803,ACTIVE,1730 C STREET NE,401790.38,136193.7,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979303654,38.8935921660001,1672,56857,ACTIVE,1732 C STREET NE,401795.64,136193.32,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979490509,38.893594271,1673,56907,ACTIVE,1726 C STREET NE,401779.43,136193.55,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979428147,38.893592368,1674,56959,ACTIVE,1728 C STREET NE,401784.84,136193.34,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979551886,38.8946145690001,1675,56996,ACTIVE,1729 D STREET NE,401774.08,136306.81,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977935061,38.8946234640001,1676,55340,ACTIVE,1823 D STREET NE,401914.34,136307.83,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978307851,38.8946366860001,1677,55434,ACTIVE,1819 D STREET NE,401882,136309.29,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9780039789999,38.8935523810001,1678,55470,ACTIVE,1820 C STREET NE,401908.39,136188.93,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.975956762,38.892167031,1679,52884,ACTIVE,201 20TH STREET NE,402086.03,136035.19,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9764937429999,38.8930441050001,1680,54085,ACTIVE,1917 C STREET NE,402039.42,136132.54,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980292833,38.8922186500001,1681,57579,ACTIVE,1708 CONSTITUTION AVENUE NE,401709.86,136040.83,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9802297809999,38.89221918,1682,57661,ACTIVE,1710 CONSTITUTION AVENUE NE,401715.33,136040.89,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9803590069999,38.8930223880001,1683,57769,ACTIVE,1707 C STREET NE,401704.1,136130.05,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9804182459999,38.89221759,1684,57896,ACTIVE,1704 CONSTITUTION AVENUE NE,401698.98,136040.71,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9781327709999,38.8874244580001,1685,55347,ACTIVE,1823 INDEPENDENCE AVENUE SE,401897.38,135508.68,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980975524,38.896295681,1686,59155,ACTIVE,1628 E STREET NE,401650.54,136493.4,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98061884,38.899338648,1687,59252,RETIRE,1625 BENNING ROAD NE,401681.41,136831.2,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981491806,38.897336411,1688,59282,ACTIVE,1625 ROSEDALE STREET NE,401605.73,136608.92,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981275072,38.896502652,1689,59306,ACTIVE,1621 F STREET NE,401624.55,136516.37,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98128746,38.896297894,1690,59477,ACTIVE,1620 E STREET NE,401623.48,136493.64,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981621509,38.896828269,1691,59594,ACTIVE,1618 F STREET NE,401594.49,136552.51,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981780936,38.896830096,1692,59968,ACTIVE,1612 F STREET NE,401580.66,136552.71,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
